2018-10-06 15:55:05-09;Mimus saturninus ;Sabiá-do-campo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Turdus amaurochalinus;Sabiá-poca;Sem descrição;1;ave
2018-10-06 15:55:05-09;Turdusleucomelas;Sabiá-barranco ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Turdus rufiventris ;Sabiá-laranjeira ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Antilophia galeata;Soldadinho ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Colonia colonus;Viuvinha ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Ara ararauna;Arara-canindé;Sem descrição;1;ave
2018-10-06 15:55:05-09;Amazona aestiva;Papagaio-verdadeiro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Alipiopsitta xanthops;Papagaio-galego;Sem descrição;1;ave
2018-10-06 15:55:05-09;Forpus xanthopterygius;Tuim;Sem descrição;1;ave
2018-10-06 15:55:05-09;Aratinga leucophthalma;Periquitão-maracanã;Sem descrição;1;ave
2018-10-06 15:55:05-09;Brotogeris chiriri;Periquito-de-encontro-amarelo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Aratinga aurea;Periquito-rei;Sem descrição;1;ave
2018-10-06 15:55:05-09;Nyctibius griseus urutau;Mãe-de-lua;Sem descrição;1;ave
2018-10-06 15:55:05-09;Athene cunicularia;Coruja-buraqueira;Sem descrição;1;ave
2018-10-06 15:55:05-09;Glaudidium brasilianum;Caburé;Sem descrição;1;ave
2018-10-06 15:55:05-09;Megascops choliba;Corujinha-do-mato;Sem descrição;1;ave
2018-10-06 15:55:05-09;Hydropsalis albicollis;Bacurau;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tyto furcata;Suindara;Sem descrição;1;ave
2018-10-06 15:55:05-09;Amazonetta brasiliensis;Pé-vermelho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Podilymbus podiceps;Mergulhão-caçador;Sem descrição;1;ave
2018-10-06 15:55:05-09;Dendrocygna viduata;Irerê;Sem descrição;1;ave
2018-10-06 15:55:05-09;Trogon surrucura;Surucuá-variado;Sem descrição;1;ave
2018-10-06 15:55:05-09;Ramphastos vitellinus;Tucano-de-bico-preto;Sem descrição;1;ave
2018-10-06 15:55:05-09;Ramphastos dicolorus;Tucano-de-bico-verde;Sem descrição;1;ave
2018-10-06 15:55:05-09;Ramphastos toco;Tucanuçu;Sem descrição;1;ave
2018-10-06 15:55:05-09;Pteroglossus castanotis;Araçari-castanho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Butorides striata;Socozinho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tigrisoma lineatum;Socó-boi;Sem descrição;1;ave
2018-10-06 15:55:05-09;Nycticorax nycticorax;Savacu;Sem descrição;1;ave
2018-10-06 15:55:05-09;Phimosus infuscatus;Tapirucu-de-cara-pelada;Sem descrição;1;ave
2018-10-06 15:55:05-09;Syrigma sibilatrix;Maria-faceira;Sem descrição;1;ave
2018-10-06 15:55:05-09;Theristicus caudatus;Curicaca;Sem descrição;1;ave
2018-10-06 15:55:05-09;Ardea alba;Garça-branca-grande;Sem descrição;1;ave
2018-10-06 15:55:05-09;Egretta thula;Garça-branca-pequena;Sem descrição;1;ave
2018-10-06 15:55:05-09;Phalacrocorax brasilianus;Biguá;Sem descrição;1;ave
2018-10-06 15:55:05-09;Nothura maculosa;Codorna-amarela;Sem descrição;1;ave
2018-10-06 15:55:05-09;Crypturellus undulatus;Jaó;Sem descrição;1;ave
2018-10-06 15:55:05-09;Rhynchotus rufescens;Perdiz;Sem descrição;1;ave
2018-10-06 15:55:05-09;Rhea americana;Ema;Sem descrição;1;ave
2018-10-06 15:55:05-09;Crypturellus parvirostris;Inhambu-chororó;Sem descrição;1;ave
2018-10-06 15:55:05-09;Mesembrinibis cayennensis;Coró-coró;Sem descrição;1;ave
2018-10-06 15:55:05-09;Campephilus melanoleucos;Pica-pau-de-topete-vermelho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Anthracthorax serrirostris;Beija-flor-de-orelha-violeta;Sem descrição;1;ave
2018-10-06 15:55:05-09;Dendrocygna autumnalis;Marreca-cabloca;Sem descrição;1;ave
2018-10-06 15:55:05-09;Asio stygius;Mocho diabo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Asio clamator;Coruja-orelhuda;Sem descrição;1;ave
2018-10-06 15:55:05-09;Synallaxis frontalis;Petrim ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Aramides cajaneus;Saracura-três-potes;Sem descrição;1;ave
2018-10-06 15:55:05-09;Chrysolampis mosquitus;Beija-flor-vermelho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Sporophila plumbea;Parativa ;Sem descrição;1;ave
